categorie;service;prestation;eligible_cesu;privée
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB 3 (T110);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB 3 (T113);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB 4;0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB 4 (T230);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB 5 (10.5) (T800);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB A (580);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB A (T280);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB A T550;0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB E T560;0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB PRO (525);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB PRO (T520);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB S (T700);0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB S2;0;0
Smartphone & Tablette;Réparation tablette Samsung;Remplacement écran LCD Galaxy TAB S2 (T719);0;0
Smartphone & Tablette;Réparation tablette Samsung;Transfert-sauvegarde de données ;0;0
Sport & Coaching;Cours d'arts martiaux;Aïkibudo;1;0
Sport & Coaching;Cours d'arts martiaux;Aïkido;1;0
Sport & Coaching;Cours d'arts martiaux;Bando;1;0
Sport & Coaching;Cours d'arts martiaux;Banshay;1;0
Sport & Coaching;Cours d'arts martiaux;Boxe américaine;1;0
Sport & Coaching;Cours d'arts martiaux;Boxe anglaise;1;0
Sport & Coaching;Cours d'arts martiaux;Boxe chinoise;1;0
Sport & Coaching;Cours d'arts martiaux;Boxe française;1;0
Sport & Coaching;Cours d'arts martiaux;Boxe thaï;1;0
Sport & Coaching;Cours d'arts martiaux;Capoeira;1;0
Sport & Coaching;Cours d'arts martiaux;Jeet kune do;1;0
Sport & Coaching;Cours d'arts martiaux;Jodo;1;0
Sport & Coaching;Cours d'arts martiaux;Judo;1;0
Sport & Coaching;Cours d'arts martiaux;Jujitsu;1;0
Sport & Coaching;Cours d'arts martiaux;Karaté;1;0
Sport & Coaching;Cours d'arts martiaux;Kendo;1;0
Sport & Coaching;Cours d'arts martiaux;Kobudo;1;0
Sport & Coaching;Cours d'arts martiaux;Krabi krabong;1;0
Sport & Coaching;Cours d'arts martiaux;Kung fu;1;0
Sport & Coaching;Cours d'arts martiaux;Kyudo;1;0
Sport & Coaching;Cours d'arts martiaux;Lethwei;1;0
Sport & Coaching;Cours d'arts martiaux;Muay boran;1;0
Sport & Coaching;Cours d'arts martiaux;Muay thaï;1;0
Sport & Coaching;Cours d'arts martiaux;Naban;1;0
Sport & Coaching;Cours d'arts martiaux;Ninjutsu;1;0
Sport & Coaching;Cours d'arts martiaux;Sumo;1;0
Sport & Coaching;Cours d'arts martiaux;Taekwondo;1;0
Sport & Coaching;Cours d'arts martiaux;Tai-chi-chuan;1;0
Sport & Coaching;Cours d'arts martiaux;Wing chun;1;0
Sport & Coaching;Cours d'arts martiaux;Wushu;1;0
Sport & Coaching;Cours d'arts martiaux;Yoseikan budo;1;0
Sport & Coaching;Cours d'équitation;Equitation;1;0
Sport & Coaching;Cours de Golf;Golf;1;0
Sport & Coaching;Cours de Yoga;Astanga Yoga;1;0
Sport & Coaching;Cours de Yoga;Hatha Yoga;1;0
Sport & Coaching;Cours de Yoga;Iyengar Yoga;1;0
Sport & Coaching;Cours de Yoga;Kundalini Yoga;1;0
Sport & Coaching;Cours de Yoga;Méditation;1;1
Sport & Coaching;Cours de Yoga;Méditation;1;1
Sport & Coaching;Cours de Yoga;Noga Ndira;1;0
Sport & Coaching;Cours de Yoga;Power Yoga;1;0
Sport & Coaching;Cours de Yoga;Vinyasa Yoga;1;0
Sport & Coaching;Cours de Yoga;Yoga du Rire;1;1
Sport & Coaching;Cours de danse;Break Dance;1;0
Sport & Coaching;Cours de danse;Cha-cha-cha;1;0
Sport & Coaching;Cours de danse;Danse classique;1;0
Sport & Coaching;Cours de danse;Danse de salon;1;0
Sport & Coaching;Cours de danse;Danse moderne / jazz;1;0
Sport & Coaching;Cours de danse;Hip Hop;1;0
Sport & Coaching;Cours de danse;Jive;1;0
Sport & Coaching;Cours de danse;Orientale;1;0
Sport & Coaching;Cours de danse;Paso doble;1;0
Sport & Coaching;Cours de danse;Quickstep;1;0
Sport & Coaching;Cours de danse;Rock;1;0
Sport & Coaching;Cours de danse;Rumba;1;0
Sport & Coaching;Cours de danse;Salsa;1;0
Sport & Coaching;Cours de danse;Samba;1;0
Sport & Coaching;Cours de danse;Slow fox;1;0
Sport & Coaching;Cours de danse;Tango;1;0
Sport & Coaching;Cours de danse;Tango argentin;1;0
Sport & Coaching;Cours de danse;Tango de salon;1;0
Sport & Coaching;Cours de danse;Valse lente;1;0
Sport & Coaching;Cours de danse;Valse viennoise;1;0
Sport & Coaching;Cours de natation;Apnée;1;0
Sport & Coaching;Cours de natation;Natation classique;1;0
Sport & Coaching;Cours de natation;Natation synchronisée;1;0
Sport & Coaching;Cours de pilates;Pilates power;1;0
Sport & Coaching;Cours de pilates;Stott pilates;1;0
Sport & Coaching;Cours de pilates;Yoga Pilates;1;0
Sport & Coaching;Cours de plongée;Plongée en mer;1;0
Sport & Coaching;Cours de plongée;Plongée en piscine;1;0
Sport & Coaching;Cours de ski;Ski alpin;1;0
Sport & Coaching;Cours de ski;Ski de fond;1;0
Sport & Coaching;Cours de ski;Snowboard;1;0
Sport & Coaching;Cours de ski;Télémark;1;0
Sport & Coaching;Cours de tennis;Tennis simple;1;0
Sport & Coaching;Cours de tennis de table;Tennis de table;1;0
Sport & Coaching;Cours sports nautiques;Aviron;1;0
Sport & Coaching;Cours sports nautiques;Kitesurf;1;0
Sport & Coaching;Cours sports nautiques;Paddle;1;0
Sport & Coaching;Cours sports nautiques;Planche à voile;1;0
Sport & Coaching;Cours sports nautiques;Ski nautique;1;0
Sport & Coaching;Cours sports nautiques;Surf;1;0
Sport & Coaching;Cours sports nautiques;Voile;1;0
Sport & Coaching;Préparation physique;Cardio-training ;1;0
Sport & Coaching;Préparation physique;Coaching duo/heure;1;1
Sport & Coaching;Préparation physique;Coaching visio/heure ;1;1
Sport & Coaching;Préparation physique;Force athlétique ;1;1
Sport & Coaching;Préparation physique;Gym douce senior;1;0
Sport & Coaching;Préparation physique;Haltérophilie ;1;1
Sport & Coaching;Préparation physique;Perte de poids;1;0
Sport & Coaching;Préparation physique;Plan d'entrainement + nutrition  avec suivi en ligne;1;1
Sport & Coaching;Préparation physique;Prise de masse;1;1
Sport & Coaching;Préparation physique;Prise de masse ;1;0
Sport & Coaching;Préparation physique;Programme entraînement ;1;1
Sport & Coaching;Préparation physique;Programme nutrition ;1;1
Sport & Coaching;Préparation physique;Préparation marathon;1;0
Sport & Coaching;Préparation physique;Préparation semi-marathon;1;0
Sport & Coaching;Préparation physique;Préparation trail;1;0
Sport & Coaching;Préparation physique;Préparation à une competition;1;1
Sport & Coaching;Préparation physique;Renforcement musculaire;1;0
Sport & Coaching;Préparation physique;Stretching;1;0
Sport & Coaching;Préparation physique;Tonification musculaire ;1;0
Vêtements, chaussures & accessoires;Cordonnerie;Articles à coudre ou à coller;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Changement talonnettes;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Changement talons cuir ou épais;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Changement talons hauts;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Cirage bottes;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Cirage bottines;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Cirage chaussures;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Couture Blake;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Couture petits points;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Couture sous gravure;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Fers encastrés cloués;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Fers encastrés vissés;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Forçage bottes;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Forçage chaussures;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Forçage jambes;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose d'antiglissoirs;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose d'antiglissoirs bottes;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose d'antiglissoirs bottines;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose de demi semelles caoutchouc;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose de semelles caoutchouc;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose demi semelles cuir;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose patins caoutchouc;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Pose semelle cuir;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Protection fer ou nylon;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Redresse semelle;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Redresse talon;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Réparation fermeture éclair;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Réparation pression;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Réparation talon cuir ou haut;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Réparation talonnette;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Réparation élastique;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Réparation œillet;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Teinture bottes;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Teinture bottines;0;0
Vêtements, chaussures & accessoires;Cordonnerie;Teinture chaussures;0;0
Vêtements, chaussures & accessoires;Couture & confection;Changement col de veste;1;0
Vêtements, chaussures & accessoires;Couture & confection;Changement doublure;1;0
Vêtements, chaussures & accessoires;Couture & confection;Changement doublure veste ou manteau;1;0
Vêtements, chaussures & accessoires;Couture & confection;Changement poches pantalon;1;0
Vêtements, chaussures & accessoires;Couture & confection;Changement ruflette;1;0
Vêtements, chaussures & accessoires;Couture & confection;Changement élastique;1;0
Vêtements, chaussures & accessoires;Couture & confection;Confection coussin avec fermeture;1;0
Vêtements, chaussures & accessoires;Couture & confection;Confection coussin avec fermeture et bourrelet;1;0
Vêtements, chaussures & accessoires;Couture & confection;Confection coussin sans fermeture;1;0
Vêtements, chaussures & accessoires;Couture & confection;Confection de tapis sur mesure;1;0
Vêtements, chaussures & accessoires;Couture & confection;Coupe et ourlet rideau;1;0
Vêtements, chaussures & accessoires;Couture & confection;Couture et retouche;1;1
Vêtements, chaussures & accessoires;Couture & confection;Création lettrages/ dessin en cuir sur veste/accessoires à partir de ;1;1
Vêtements, chaussures & accessoires;Couture & confection;Création pochette/ sac sur mesure / prix à partir de;1;1
Vêtements, chaussures & accessoires;Couture & confection;Fabrication embrasse;1;0
Vêtements, chaussures & accessoires;Couture & confection;Fabrication nouettes, pattes;1;0
Vêtements, chaussures & accessoires;Couture & confection;Ourlet de rideau;1;0
Vêtements, chaussures & accessoires;Couture & confection;Ourlet double rideau;1;0
Vêtements, chaussures & accessoires;Couture & confection;Ourlet double rideau doublé;1;0
Vêtements, chaussures & accessoires;Couture & confection;Ourlet veste chemisier ou manteau sans doublure;1;0
Vêtements, chaussures & accessoires;Couture & confection;Ourlet veste ou manteau avec doublure;1;0
Vêtements, chaussures & accessoires;Couture & confection;Ourlets de revers;1;0
Vêtements, chaussures & accessoires;Couture & confection;Ourlets manches;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose anneau;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose de fermeture;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose de fermeture blouson moto;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose de fermeture manteau;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose de fermeture veste;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose de fermeture veste cuir;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose doublure;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose doublure veste ou manteau;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose poches pantalon;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose triangle ceinture;1;0
Vêtements, chaussures & accessoires;Couture & confection;Pose élastique taille;1;0
Vêtements, chaussures & accessoires;Couture & confection;Reprise arrière et ceinture;1;0
Vêtements, chaussures & accessoires;Couture & confection;Reprise cotés et ceinture;1;0
Vêtements, chaussures & accessoires;Couture & confection;Reprise côtés et emmanchures;1;0
Vêtements, chaussures & accessoires;Couture & confection;Reprise de nappe;1;0
Vêtements, chaussures & accessoires;Couture & confection;Reprise fond de pantalon;1;0
Vêtements, chaussures & accessoires;Couture & confection;Reprise largeur jambes;1;0
Vêtements, chaussures & accessoires;Couture & confection;Reprise poignets avec pattes;1;0
Vêtements, chaussures & accessoires;Couture & confection;Réparation accroc;1;0
Vêtements, chaussures & accessoires;Couture & confection;Réparation accroc;1;0
Vêtements, chaussures & accessoires;Couture & confection;Réparation bouton;1;0
Vêtements, chaussures & accessoires;Couture & confection;Réparation bouton;1;0
Vêtements, chaussures & accessoires;Couture & confection;retourner le col d'une chemise ;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage classique;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage costume;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage couette;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage linge;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage parure de lit;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage rideaux;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage robe de mariée;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage serviette et peignoir;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage vêtements ;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage à froid;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Lavage à sec;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Repassage;1;0
Vêtements, chaussures & accessoires;Lavage & repassage;Repassage;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Repassage;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Repassage;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Repassage;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Repassage ;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Repassage à mon domicile;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Sèche linge;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Sèche linge;1;1
Vêtements, chaussures & accessoires;Lavage & repassage;Sèche linge;1;1
Vêtements, chaussures & accessoires;Maroquinerie;Changement anse;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Changement de la poignée télescopique;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Changement des roues;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Changement doublure;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Changement poignée;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Entretien et nettoyage du cuir;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Réparation accroc;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Réparation anse;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Réparation des roues;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Réparation doublure;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Réparation poignée;1;0
Vêtements, chaussures & accessoires;Maroquinerie;Réparation poignée télescopique;1;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Broderie vêtement;1;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Flocage chaussure;1;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Flocage vêtement;1;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Impression numérique chaussure;1;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Impression numérique vêtement;1;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Personnalisation de chaussures;1;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Sérigraphie chaussure;0;0
Vêtements, chaussures & accessoires;Personnalisation vêtements;Sérigraphie vêtement;0;0
Vêtements, chaussures & accessoires;Réparation bijoux;Changement de bracelet;0;0
Vêtements, chaussures & accessoires;Réparation bijoux;Changement pile;0;0
Vêtements, chaussures & accessoires;Réparation bijoux;Changement verre;0;0
Vêtements, chaussures & accessoires;Réparation bijoux;Mise à taille;0;0
Vêtements, chaussures & accessoires;Réparation bijoux;Montage de pierre bague;0;0
Vêtements, chaussures & accessoires;Réparation bijoux;Montage de pierre collier & bracelet;0;0
